chunk_id	volume	section	anchor_label	class	subclass	raw_text	normalized_target	confidence	resolution	ibid_resolved	antecedent
bon-hex-c2	5	apparatus:p337-5	p337-5	scripture	apparatus-explicit	Sap. 7, 7-12	Sap 7:7-12	A	verse		
bon-hex-c2	5	apparatus:p337-6	p337-6	scripture	apparatus-explicit	III. Reg. 3, 9	3Reg 3:9	A	verse		
bon-hex-c2	5	apparatus:p337-6	p337-6	scripture	apparatus-explicit	Iac. 1, 5	Iac 1:5	A	verse		
bon-hex-c2	5	apparatus:p337-6	p337-6	scripture	apparatus-explicit	Sap. 8, 2	Sap 8:2	A	verse		
bon-hex-c2	5	apparatus:p337-7	p337-7	scripture	apparatus-explicit	III. Reg. 10, 24	3Reg 10:24	A	verse		
bon-hex-c2	5	apparatus:p337-7	p337-7	scripture	apparatus-explicit	Matth. 12, 42	Matth 12:42	A	verse		
bon-hex-c2	5	apparatus:p337-7	p337-7	scripture	apparatus-explicit	III. Reg. 10, 5	3Reg 10:5	A	verse		
bon-hex-c2	5	apparatus:p337-8	p337-8	crossref	page	supra pag. 330, nota 7	bon-hex-c1		chunk		
bon-hex-c2	5	apparatus:p337-9	p337-9	scripture	apparatus-explicit	Iac. 1, 17	Iac 1:17	A	verse		
bon-hex-c2	5	apparatus:p337-9	p337-9	scripture	apparatus-explicit	Sap. 6, 13	Sap 6:13	A	verse		
bon-hex-c2	5	apparatus:p338-1	p338-1	crossref	logical	III. Sent. d. 37. a. 2. q. 1.	bon-sent-III-d37-a2-q1		chunk		
bon-hex-c2	5	apparatus:p338-2	p338-2	crossref	page	supra pag. 303, nota 6	bon-itin-c2+bon-itin-c3		page-multi		
bon-hex-c2	5	apparatus:p338-2	p338-2	crossref	page	pag. 314	bon-itin-scholion		chunk		
bon-hex-c2	5	apparatus:p338-2	p338-2	crossref	logical	II. Sent. d. 1. p. I. a. 2. q. 2.	bon-sent-II-d1-p1-a2-q2		chunk		
bon-hex-c2	5	apparatus:p338-3	p338-3	scripture	apparatus-explicit	Sap. 6, 14	Sap 6:14	A	verse		
bon-hex-c2	5	apparatus:p338-4	p338-4	scripture	apparatus-explicit	Gal. 3, 19	Gal 3:19	A	verse		
bon-hex-c2	5	apparatus:p338-4	p338-4	scripture	apparatus-explicit	Eph. 3, 10	Eph 3:10	A	verse		
bon-hex-c2	5	apparatus:p338-4	p338-4	crossref	page	tom. II. pag. 118, nota 8	bon-sent-II-d3-p2-a2-q1		chunk		
bon-hex-c2	5	apparatus:p338-4	p338-4	crossref	page	tom. III. pag. 539, nota 4	bon-sent-III-d25-a1-q2		chunk		
bon-hex-c2	5	apparatus:p338-6	p338-6	scripture	apparatus-explicit	I. Cor. 13, 13	1Cor 13:13	A	verse		
bon-hex-c2	5	apparatus:p338-7	p338-7	crossref	work	Breviloq.	work:breviloquium		work		
bon-hex-c2	5	apparatus:p338-8	p338-8	crossref	anaphor->work	ibid.	work:breviloquium		work	yes	Breviloq.
bon-hex-c2	5	apparatus:p338-9	p338-9	scripture	apparatus-explicit	I. Cor. 10, 1-4	1Cor 10:1-4	A	verse		
bon-hex-c2	5	apparatus:p339-1	p339-1	scripture	apparatus-explicit	Gal. 4, 22-24	Gal 4:22-24	A	verse		
bon-hex-c2	5	apparatus:p339-2	p339-2	scripture	apparatus-explicit	Gen. 15, 5	Gen 15:5	A	verse		
bon-hex-c2	5	apparatus:p339-2	p339-2	scripture	apparatus-explicit	Iob 38, 33	Iob 38:33	A	verse		
bon-hex-c2	5	apparatus:p339-3	p339-3	scripture	apparatus-explicit	Gen. 18, 2	Gen 18:2	A	verse		
bon-hex-c2	5	apparatus:p339-3	p339-3	crossref	page	tom. III. pag. 209, nota 1	bon-sent-III-d9-a1-q4+bon-sent-III-d9-a1-q5		page-multi		
bon-hex-c2	5	apparatus:p339-3	p339-3	scripture	apparatus-explicit	Gen. 19, 1	Gen 19:1	A	verse		
bon-hex-c2	5	apparatus:p339-3	p339-3	scripture	apparatus-explicit	Gen. 19, 13	Gen 19:13	A	verse		
bon-hex-c2	5	apparatus:p339-3	p339-3	crossref	page	supra pag. 214, nota 8	bon-brev-p1-c5+bon-brev-p1-c6		page-multi		
bon-hex-c2	5	apparatus:p339-4	p339-4	crossref	work	Breviloq.	work:breviloquium		work		
bon-hex-c2	5	apparatus:p339-5	p339-5	crossref	work	Breviloq.	work:breviloquium		work		
bon-hex-c2	5	apparatus:p339-6	p339-6	scripture	apparatus-explicit	Cant. 1, 9	Cant 1:9	A	verse		
bon-hex-c2	5	apparatus:p339-7	p339-7	scripture	apparatus-explicit	Exod. 38, 8	Exod 38:8	A	verse		
bon-hex-c2	5	apparatus:p339-7	p339-7	scripture	apparatus-explicit	II. Cor. 3, 18	2Cor 3:18	A	verse		
bon-hex-c2	5	apparatus:p339-8	p339-8	scripture	apparatus-explicit	Rom. 12, 3	Rom 12:3	A	verse		
bon-hex-c2	5	apparatus:p339-8	p339-8	scripture	apparatus-explicit	II. Cor. 10, 5	2Cor 10:5	A	verse		
bon-hex-c2	5	apparatus:p339-8	p339-8	scripture	apparatus-explicit	Exod. 34, 30	Exod 34:30	A	verse		
bon-hex-c2	5	apparatus:p339-8	p339-8	scripture	apparatus-explicit	II. Cor. 3, 14	2Cor 3:14	A	verse		
bon-hex-c2	5	apparatus:p339-9	p339-9	scripture	anaphor->apparatus-explicit	ibid.	2Cor 3:14	A	verse	yes	II. Cor. 3, 14
bon-hex-c2	5	apparatus:p340-1	p340-1	scripture	apparatus-explicit	Prov. 1, 20	Prov 1:20	A	verse		
bon-hex-c2	5	apparatus:p340-2	p340-2	scripture	apparatus-explicit	Eccle. 7, 24	Eccle 7:24	A	verse		
bon-hex-c2	5	apparatus:p340-3	p340-3	scripture	apparatus-explicit	Sap. 11, 21	Sap 11:21	A	verse		
bon-hex-c2	5	apparatus:p340-3	p340-3	crossref	page	supra pag. 54, nota 7	tom5:p54		forward		
bon-hex-c2	5	apparatus:p340-3	p340-3	crossref	logical	I. Sent. d. 3. p. I. dub. 3.	bon-sent-I-d3-p1-dubia		chunk		
bon-hex-c2	5	apparatus:p340-4	p340-4	crossref	page	supra pag. 82, nota 5	tom5:p82		forward		
